is_fraud,email__first_seen_days,phone__last_seen_days,identity_network_score,identity_risk_score
0.0,293.0,0.0,0.337,170.0
0.0,0.0,502.0,0.516,132.0
0.0,2423.0,57.0,0.255,99.0
0.0,493.0,267.0,0.664,158.0
0.0,0.0,68.0,0.598,251.0
0.0,178.0,11.0,0.369,181.0
0.0,3312.0,230.0,0.175,50.0
0.0,1674.0,0.0,0.369,93.0
0.0,1463.0,0.0,0.474,59.0
0.0,3328.0,186.0,0.101,0.0
0.0,228.0,0.0,0.613,274.0
0.0,794.0,398.0,0.682,86.0
0.0,1707.0,821.0,0.204,38.0
0.0,1026.0,25.0,0.4,148.0
0.0,1247.0,0.0,0.507,15.0
0.0,144.0,63.0,0.138,43.0
0.0,1191.0,0.0,0.539,64.0
0.0,0.0,0.0,0.531,296.0
0.0,0.0,0.0,0.462,211.0
0.0,0.0,0.0,0.548,111.0
0.0,4337.0,22.0,0.193,74.0
0.0,2649.0,0.0,0.531,56.0
0.0,2033.0,92.0,0.265,82.0
0.0,2758.0,28.0,0.361,19.0
0.0,822.0,443.0,0.284,23.0
0.0,4791.0,0.0,0.412,87.0
0.0,3650.0,10.0,0.145,56.0
0.0,3172.0,0.0,0.531,127.0
0.0,1916.0,0.0,0.499,160.0
0.0,0.0,0.0,0.637,334.0
0.0,2530.0,539.0,0.043,13.0
0.0,131.0,0.0,0.531,122.0
0.0,0.0,0.0,0.503,184.0
0.0,5041.0,85.0,0.214,17.0
0.0,2802.0,518.0,0.077,0.0
0.0,0.0,109.0,0.492,254.0
0.0,869.0,415.0,0.416,86.0
0.0,0.0,0.0,0.531,107.0
0.0,1992.0,27.0,0.414,153.0
0.0,1331.0,23.0,0.407,33.0
0.0,2096.0,0.0,0.448,59.0
0.0,1523.0,645.0,0.088,0.0
0.0,3032.0,0.0,0.528,156.0
0.0,0.0,0.0,0.505,244.0
0.0,376.0,0.0,0.529,44.0
0.0,4325.0,0.0,0.531,161.0
0.0,3251.0,0.0,0.457,104.0
0.0,409.0,0.0,0.749,63.0
0.0,374.0,0.0,0.417,113.0
0.0,134.0,49.0,0.19,13.0
0.0,0.0,0.0,0.421,176.0
0.0,4429.0,491.0,0.106,5.0
0.0,2641.0,35.0,0.504,67.0
0.0,1646.0,18.0,0.214,7.0
0.0,0.0,0.0,0.672,323.0
0.0,3251.0,429.0,0.13,24.0
0.0,1620.0,345.0,0.417,76.0
0.0,0.0,0.0,0.532,199.0
0.0,659.0,0.0,0.567,180.0
0.0,3721.0,626.0,0.172,3.0
0.0,0.0,0.0,0.531,284.0
0.0,4657.0,71.0,0.399,105.0
0.0,830.0,0.0,0.318,110.0
0.0,0.0,641.0,0.462,56.0
0.0,2738.0,0.0,0.524,113.0
0.0,5184.0,0.0,0.559,31.0
0.0,1345.0,56.0,0.312,162.0
0.0,0.0,0.0,0.556,289.0
0.0,4596.0,506.0,0.422,47.0
0.0,5093.0,0.0,0.225,1.0
0.0,4893.0,0.0,0.589,79.0
0.0,2738.0,0.0,0.531,43.0
0.0,1128.0,0.0,0.531,72.0
0.0,2853.0,0.0,0.531,130.0
0.0,1673.0,0.0,0.531,130.0
0.0,3721.0,109.0,0.147,13.0
0.0,4773.0,0.0,0.734,31.0
0.0,3359.0,698.0,0.209,5.0
0.0,0.0,0.0,0.455,142.0
0.0,337.0,0.0,0.316,146.0
0.0,1146.0,0.0,0.57,21.0
0.0,1768.0,322.0,0.224,12.0
0.0,396.0,582.0,0.173,112.0
0.0,1577.0,0.0,0.531,183.0
0.0,1498.0,709.0,0.38,126.0
0.0,0.0,0.0,0.531,268.0
0.0,3499.0,0.0,0.605,27.0
0.0,0.0,43.0,0.412,76.0
0.0,91.0,0.0,0.709,144.0
0.0,4729.0,0.0,0.452,137.0
0.0,2870.0,0.0,0.462,219.0
0.0,3008.0,0.0,0.531,191.0
0.0,2155.0,0.0,0.404,135.0
0.0,632.0,226.0,0.192,84.0
0.0,5219.0,0.0,0.499,50.0
0.0,0.0,0.0,0.581,279.0
0.0,1377.0,0.0,0.426,83.0
0.0,793.0,40.0,0.06,50.0
0.0,1585.0,131.0,0.218,3.0
0.0,3564.0,0.0,0.505,38.0
0.0,3653.0,451.0,0.165,7.0
0.0,2890.0,0.0,0.415,21.0
0.0,438.0,0.0,0.804,129.0
0.0,386.0,579.0,0.047,49.0
0.0,3219.0,0.0,0.588,63.0
0.0,178.0,4.0,0.316,31.0
0.0,4336.0,0.0,0.578,19.0
0.0,3485.0,0.0,0.69,52.0
0.0,1567.0,0.0,0.531,185.0
0.0,0.0,0.0,0.545,361.0
0.0,307.0,0.0,0.704,323.0
0.0,2222.0,165.0,0.228,51.0
0.0,1684.0,0.0,0.531,152.0
0.0,3535.0,7.0,0.552,4.0
0.0,4136.0,27.0,0.021,23.0
0.0,2725.0,685.0,0.832,64.0
0.0,368.0,204.0,0.189,4.0
0.0,0.0,0.0,0.576,170.0
0.0,0.0,69.0,0.501,260.0
0.0,1423.0,650.0,0.103,14.0
0.0,0.0,38.0,0.838,389.0
0.0,880.0,617.0,0.5,42.0
0.0,1062.0,557.0,0.086,1.0
0.0,3284.0,104.0,0.244,84.0
0.0,1474.0,0.0,0.509,136.0
0.0,4743.0,0.0,0.491,65.0
0.0,3489.0,0.0,0.339,72.0
0.0,3636.0,0.0,0.654,28.0
0.0,4031.0,0.0,0.531,32.0
0.0,232.0,285.0,0.275,195.0
0.0,778.0,25.0,0.685,322.0
0.0,1010.0,0.0,0.531,78.0
0.0,4718.0,0.0,0.533,40.0
0.0,0.0,0.0,0.482,148.0
0.0,4196.0,560.0,0.182,16.0
0.0,1779.0,0.0,0.531,51.0
0.0,1610.0,0.0,0.654,64.0
0.0,0.0,0.0,0.479,96.0
0.0,0.0,132.0,0.534,285.0
0.0,3542.0,133.0,0.363,47.0
0.0,1788.0,431.0,0.28,18.0
0.0,3329.0,14.0,0.549,26.0
0.0,0.0,0.0,0.57,345.0
0.0,0.0,0.0,0.531,302.0
0.0,2728.0,0.0,0.531,157.0
0.0,1161.0,626.0,0.186,32.0
0.0,0.0,0.0,0.5,244.0
0.0,1200.0,0.0,0.429,101.0
0.0,0.0,0.0,0.531,272.0
0.0,4299.0,0.0,0.531,195.0
0.0,1635.0,360.0,0.152,79.0
0.0,191.0,12.0,0.355,149.0
0.0,0.0,0.0,0.657,323.0
0.0,2608.0,107.0,0.49,150.0
0.0,1093.0,300.0,0.196,3.0
0.0,1633.0,0.0,0.498,172.0
0.0,135.0,66.0,0.525,248.0
0.0,1022.0,742.0,0.726,110.0
0.0,4229.0,0.0,0.366,61.0
0.0,4219.0,0.0,0.531,107.0
0.0,1326.0,0.0,0.654,55.0
0.0,4374.0,133.0,0.089,1.0
0.0,0.0,0.0,0.482,239.0
0.0,2908.0,7.0,0.324,127.0
0.0,0.0,0.0,0.51,277.0
0.0,0.0,0.0,0.531,126.0
0.0,4854.0,0.0,0.48,113.0
0.0,1627.0,0.0,0.489,175.0
0.0,0.0,0.0,0.551,179.0
0.0,2903.0,43.0,0.144,26.0
0.0,4357.0,551.0,0.383,19.0
0.0,4294.0,0.0,0.531,192.0
0.0,3586.0,0.0,0.388,118.0
0.0,471.0,0.0,0.537,230.0
0.0,3066.0,0.0,0.526,199.0
0.0,1033.0,471.0,0.082,12.0
0.0,1434.0,0.0,0.56,43.0
0.0,597.0,66.0,0.587,239.0
0.0,1712.0,0.0,0.494,32.0
0.0,1442.0,0.0,0.817,71.0
0.0,5095.0,0.0,0.498,10.0
0.0,325.0,50.0,0.438,81.0
0.0,4663.0,0.0,0.591,98.0
0.0,0.0,0.0,0.457,199.0
0.0,3635.0,0.0,0.531,39.0
0.0,2008.0,113.0,0.238,91.0
0.0,4876.0,132.0,0.239,30.0
0.0,1334.0,0.0,0.403,59.0
0.0,559.0,480.0,0.129,17.0
0.0,1397.0,107.0,0.328,77.0
0.0,684.0,0.0,0.531,228.0
0.0,1140.0,0.0,0.531,78.0
0.0,220.0,0.0,0.641,91.0
0.0,1248.0,461.0,0.17,37.0
0.0,4534.0,0.0,0.448,47.0
0.0,0.0,0.0,0.545,280.0
0.0,1570.0,0.0,0.414,119.0
0.0,4767.0,0.0,0.29,43.0
0.0,3668.0,0.0,0.498,37.0
0.0,0.0,0.0,0.487,239.0
0.0,1717.0,0.0,0.662,273.0
0.0,3542.0,66.0,0.43,116.0
0.0,2860.0,520.0,0.265,1.0
0.0,235.0,73.0,0.169,94.0
0.0,4793.0,504.0,0.311,6.0
0.0,2648.0,0.0,0.41,53.0
0.0,0.0,511.0,0.408,257.0
0.0,0.0,0.0,0.583,350.0
0.0,1908.0,60.0,0.194,26.0
0.0,0.0,0.0,0.496,65.0
0.0,121.0,2.0,0.024,58.0
0.0,1306.0,29.0,0.556,202.0
0.0,4901.0,0.0,0.343,1.0
0.0,629.0,278.0,0.107,57.0
0.0,0.0,0.0,0.531,187.0
0.0,5048.0,58.0,0.506,80.0
0.0,4363.0,0.0,0.531,60.0
0.0,20.0,20.0,0.494,339.0
0.0,2428.0,80.0,0.634,61.0
0.0,4443.0,213.0,0.153,2.0
0.0,616.0,100.0,0.34,26.0
0.0,77.0,77.0,0.197,126.0
0.0,0.0,0.0,0.531,312.0
0.0,0.0,0.0,0.667,323.0
0.0,4155.0,46.0,0.058,23.0
0.0,0.0,0.0,0.654,139.0
0.0,157.0,104.0,0.388,214.0
0.0,0.0,111.0,0.514,118.0
0.0,456.0,0.0,0.624,286.0
0.0,0.0,0.0,0.487,185.0
0.0,520.0,0.0,0.529,224.0
0.0,3409.0,43.0,0.195,8.0
0.0,0.0,0.0,0.531,293.0
0.0,637.0,0.0,0.382,172.0
0.0,994.0,146.0,0.661,74.0
0.0,581.0,0.0,0.531,178.0
0.0,0.0,0.0,0.531,130.0
0.0,0.0,0.0,0.531,154.0
0.0,3469.0,0.0,0.706,373.0
0.0,1437.0,0.0,0.441,16.0
0.0,1480.0,175.0,0.452,161.0
0.0,443.0,218.0,0.546,96.0
0.0,66.0,0.0,0.399,233.0
0.0,3365.0,0.0,0.703,27.0
0.0,1932.0,0.0,0.287,9.0
0.0,2966.0,0.0,0.419,3.0
0.0,2974.0,51.0,0.259,109.0
0.0,1122.0,571.0,0.376,104.0
0.0,4547.0,0.0,0.531,71.0
0.0,651.0,0.0,0.182,72.0
0.0,1010.0,0.0,0.412,12.0
0.0,1752.0,0.0,0.307,27.0
0.0,0.0,26.0,0.531,290.0
0.0,456.0,61.0,0.143,29.0
0.0,4968.0,428.0,0.149,1.0
0.0,1005.0,0.0,0.41,82.0
0.0,4441.0,0.0,0.471,143.0
0.0,1756.0,0.0,0.357,165.0
0.0,648.0,58.0,0.285,18.0
0.0,554.0,149.0,0.534,168.0
0.0,0.0,0.0,0.712,192.0
0.0,5245.0,688.0,0.255,20.0
0.0,0.0,0.0,0.531,37.0
0.0,2956.0,0.0,0.342,121.0
0.0,2766.0,0.0,0.654,22.0
0.0,0.0,654.0,0.44,118.0
0.0,3455.0,0.0,0.419,74.0
0.0,2996.0,0.0,0.664,24.0
0.0,4482.0,623.0,0.3,8.0
0.0,0.0,0.0,0.602,52.0
0.0,1401.0,0.0,0.396,12.0
0.0,794.0,0.0,0.41,165.0
0.0,1240.0,34.0,0.211,100.0
0.0,681.0,0.0,0.388,157.0
0.0,0.0,103.0,0.865,373.0
0.0,3416.0,241.0,0.117,7.0
0.0,0.0,0.0,0.445,272.0
0.0,3253.0,511.0,0.316,14.0
0.0,2637.0,0.0,0.445,94.0
0.0,0.0,0.0,0.521,229.0
0.0,1983.0,45.0,0.256,59.0
0.0,0.0,18.0,0.564,272.0
0.0,424.0,20.0,0.438,215.0
0.0,2433.0,48.0,0.079,4.0
0.0,675.0,30.0,0.12,76.0
0.0,4650.0,9.0,0.81,260.0
0.0,2774.0,7.0,0.261,48.0
0.0,1625.0,23.0,0.668,20.0
0.0,4431.0,459.0,0.48,32.0
0.0,871.0,21.0,0.31,182.0
0.0,3237.0,0.0,0.631,83.0
0.0,4256.0,0.0,0.592,157.0
0.0,1423.0,0.0,0.167,28.0
0.0,0.0,0.0,0.575,345.0
0.0,4109.0,0.0,0.504,57.0
1.0,0.0,0.0,0.504,228.0
0.0,246.0,145.0,0.492,130.0
0.0,630.0,117.0,0.26,9.0
0.0,494.0,453.0,0.537,125.0
0.0,4447.0,584.0,0.177,0.0
0.0,856.0,0.0,0.531,76.0
0.0,1265.0,735.0,0.191,12.0
0.0,803.0,803.0,0.195,98.0
0.0,0.0,0.0,0.548,274.0
0.0,265.0,80.0,0.162,95.0
0.0,0.0,0.0,0.76,357.0
0.0,0.0,308.0,0.508,253.0
0.0,0.0,58.0,0.587,287.0
0.0,199.0,507.0,0.283,124.0
0.0,3169.0,0.0,0.531,74.0
0.0,338.0,682.0,0.535,51.0
0.0,402.0,21.0,0.694,276.0
0.0,3503.0,232.0,0.078,6.0
0.0,531.0,5.0,0.271,146.0
0.0,2362.0,214.0,0.153,58.0
0.0,1335.0,0.0,0.448,91.0
0.0,4295.0,0.0,0.496,144.0
0.0,0.0,762.0,0.56,313.0
0.0,3055.0,156.0,0.382,131.0
0.0,1565.0,0.0,0.679,91.0
0.0,1142.0,640.0,0.181,16.0
0.0,4268.0,23.0,0.12,3.0
0.0,407.0,566.0,0.099,44.0
0.0,866.0,0.0,0.54,192.0
0.0,1816.0,58.0,0.39,10.0
0.0,1705.0,0.0,0.532,208.0
0.0,1816.0,0.0,0.698,266.0
0.0,1237.0,0.0,0.444,175.0
0.0,604.0,0.0,0.471,165.0
0.0,0.0,390.0,0.238,30.0
0.0,0.0,0.0,0.537,278.0
0.0,2875.0,388.0,0.233,1.0
0.0,1518.0,0.0,0.49,30.0
0.0,1176.0,228.0,0.217,96.0
0.0,608.0,0.0,0.535,201.0
0.0,4054.0,0.0,0.654,27.0
0.0,2804.0,0.0,0.22,1.0
0.0,3609.0,0.0,0.486,111.0
0.0,4237.0,0.0,0.499,134.0
0.0,729.0,492.0,0.291,36.0
0.0,2554.0,0.0,0.691,24.0
0.0,0.0,19.0,0.81,221.0
0.0,4819.0,63.0,0.426,143.0
0.0,4607.0,0.0,0.57,158.0
0.0,1587.0,28.0,0.686,72.0
0.0,4348.0,0.0,0.164,80.0
0.0,3618.0,326.0,0.445,170.0
0.0,9.0,9.0,0.511,346.0
0.0,2676.0,427.0,0.14,5.0
0.0,4326.0,0.0,0.531,161.0
0.0,0.0,140.0,0.571,332.0
0.0,1429.0,0.0,0.4,64.0
0.0,1588.0,12.0,0.237,76.0
0.0,1968.0,0.0,0.54,191.0
0.0,3188.0,456.0,0.308,196.0
1.0,563.0,0.0,0.695,129.0
0.0,1242.0,36.0,0.192,88.0
0.0,0.0,346.0,0.647,113.0
0.0,1224.0,0.0,0.467,40.0
0.0,2287.0,0.0,0.578,208.0
0.0,3574.0,601.0,0.253,69.0
0.0,421.0,0.0,0.531,228.0
0.0,582.0,582.0,0.096,33.0
0.0,4036.0,119.0,0.587,69.0
0.0,4641.0,0.0,0.502,20.0
0.0,1337.0,19.0,0.166,76.0
0.0,4350.0,0.0,0.531,75.0
0.0,709.0,497.0,0.435,20.0
0.0,1713.0,67.0,0.084,2.0
0.0,1694.0,0.0,0.563,60.0
0.0,0.0,0.0,0.649,318.0
0.0,0.0,649.0,0.509,211.0
0.0,840.0,248.0,0.11,63.0
0.0,678.0,0.0,0.374,189.0
0.0,2133.0,6.0,0.651,48.0
0.0,3383.0,0.0,0.606,55.0
0.0,0.0,0.0,0.491,229.0
0.0,1340.0,0.0,0.531,194.0
0.0,2653.0,418.0,0.085,7.0
0.0,4012.0,0.0,0.653,7.0
0.0,4011.0,0.0,0.58,15.0
0.0,1996.0,295.0,0.132,46.0
0.0,1501.0,8.0,0.66,255.0
0.0,0.0,0.0,0.504,115.0
0.0,2970.0,24.0,0.219,1.0
0.0,1198.0,712.0,0.081,17.0
0.0,4830.0,0.0,0.531,144.0
0.0,1045.0,0.0,0.404,205.0
0.0,1733.0,157.0,0.534,193.0
0.0,455.0,51.0,0.171,75.0
0.0,3008.0,558.0,0.516,151.0
0.0,1468.0,0.0,0.862,361.0
0.0,1072.0,10.0,0.676,255.0
0.0,3678.0,0.0,0.427,137.0
0.0,0.0,129.0,0.514,265.0
0.0,0.0,0.0,0.474,235.0
0.0,4165.0,62.0,0.553,124.0
0.0,4152.0,25.0,0.584,136.0
0.0,19.0,0.0,0.531,307.0
0.0,3769.0,113.0,0.203,120.0
0.0,1873.0,0.0,0.537,68.0
0.0,2946.0,0.0,0.496,7.0
0.0,949.0,0.0,0.673,40.0
0.0,26.0,0.0,0.592,337.0
0.0,516.0,0.0,0.628,306.0
0.0,0.0,0.0,0.749,356.0
0.0,5218.0,51.0,0.126,26.0
0.0,671.0,0.0,0.531,220.0
0.0,3236.0,0.0,0.531,21.0
0.0,0.0,0.0,0.587,194.0
0.0,563.0,64.0,0.558,81.0
0.0,1518.0,0.0,0.624,230.0
0.0,1510.0,0.0,0.485,52.0
0.0,1496.0,0.0,0.271,18.0
1.0,1228.0,51.0,0.217,50.0
0.0,735.0,0.0,0.654,65.0
0.0,1084.0,0.0,0.269,52.0
0.0,2283.0,92.0,0.258,29.0
0.0,1854.0,0.0,0.503,29.0
0.0,554.0,0.0,0.447,158.0
0.0,0.0,499.0,0.714,105.0
0.0,0.0,0.0,0.504,282.0
0.0,76.0,0.0,0.669,346.0
0.0,88.0,0.0,0.61,303.0
0.0,0.0,0.0,0.669,318.0
0.0,1243.0,16.0,0.158,42.0
0.0,1161.0,0.0,0.205,15.0
0.0,0.0,0.0,0.531,289.0
0.0,1004.0,97.0,0.429,35.0
0.0,500.0,0.0,0.489,147.0
0.0,595.0,79.0,0.436,109.0
0.0,4533.0,0.0,0.531,54.0
0.0,0.0,0.0,0.531,103.0
0.0,3530.0,0.0,0.181,2.0
0.0,3331.0,109.0,0.316,6.0
0.0,4662.0,158.0,0.191,2.0
0.0,0.0,0.0,0.531,265.0
0.0,2920.0,31.0,0.069,35.0
0.0,2872.0,0.0,0.197,28.0
0.0,3581.0,93.0,0.1,36.0
0.0,4620.0,0.0,0.843,344.0
0.0,1525.0,237.0,0.155,52.0
0.0,372.0,564.0,0.112,73.0
0.0,3024.0,0.0,0.513,201.0
0.0,1629.0,0.0,0.461,42.0
0.0,0.0,0.0,0.531,237.0
0.0,963.0,61.0,0.109,34.0
0.0,919.0,31.0,0.152,68.0
0.0,3610.0,12.0,0.059,7.0
0.0,1631.0,0.0,0.531,167.0
0.0,1886.0,0.0,0.335,56.0
0.0,0.0,0.0,0.586,77.0
0.0,,0.0,0.761,228.0
0.0,2789.0,0.0,0.534,70.0
0.0,5058.0,60.0,0.178,5.0
0.0,172.0,11.0,0.603,323.0
0.0,316.0,77.0,0.525,121.0
0.0,35.0,35.0,0.404,146.0
0.0,1201.0,667.0,0.095,0.0
0.0,692.0,0.0,0.389,146.0
0.0,2400.0,252.0,0.07,28.0
0.0,3039.0,18.0,0.485,138.0
0.0,0.0,129.0,0.362,115.0
0.0,3560.0,98.0,0.147,18.0
0.0,683.0,0.0,0.531,87.0
0.0,644.0,639.0,0.235,105.0
0.0,1547.0,165.0,0.281,14.0
0.0,1347.0,550.0,0.126,44.0
0.0,0.0,77.0,0.591,326.0
0.0,4127.0,654.0,0.274,3.0
0.0,3078.0,0.0,0.516,76.0
0.0,4012.0,7.0,0.746,30.0
0.0,1608.0,0.0,0.198,93.0
0.0,1113.0,0.0,0.484,103.0
0.0,2946.0,0.0,0.535,61.0
0.0,2275.0,95.0,0.232,15.0
0.0,1029.0,0.0,0.531,64.0
0.0,1762.0,0.0,0.531,50.0
0.0,0.0,0.0,0.502,197.0
0.0,191.0,79.0,0.273,79.0
0.0,1171.0,107.0,0.314,61.0
0.0,1995.0,0.0,0.365,26.0
0.0,1493.0,0.0,0.531,223.0
0.0,1070.0,124.0,0.364,124.0
0.0,164.0,0.0,0.659,130.0
0.0,4671.0,0.0,0.212,53.0
0.0,2978.0,77.0,0.448,338.0
0.0,1568.0,0.0,0.589,189.0
0.0,1130.0,0.0,0.418,148.0
0.0,1601.0,0.0,0.584,69.0
0.0,4543.0,0.0,0.537,19.0
0.0,0.0,0.0,0.449,73.0
0.0,3576.0,0.0,0.515,161.0
0.0,4383.0,0.0,0.675,73.0
0.0,3634.0,454.0,0.104,0.0
0.0,2873.0,529.0,0.289,101.0
0.0,1048.0,0.0,0.531,51.0
0.0,0.0,0.0,0.446,297.0
0.0,4391.0,0.0,0.669,149.0
0.0,1571.0,791.0,0.294,9.0
0.0,0.0,44.0,0.741,145.0
0.0,856.0,572.0,0.073,66.0
0.0,2777.0,460.0,0.169,47.0
0.0,2906.0,0.0,0.545,200.0
0.0,2785.0,0.0,0.202,2.0
0.0,0.0,0.0,0.531,229.0
0.0,0.0,0.0,0.558,279.0
0.0,4165.0,561.0,0.378,3.0
0.0,4246.0,26.0,0.388,126.0
0.0,519.0,0.0,0.233,19.0
0.0,0.0,233.0,0.627,331.0
0.0,4217.0,0.0,0.297,20.0
0.0,3545.0,557.0,0.047,43.0
0.0,1141.0,699.0,0.649,68.0
0.0,3449.0,10.0,0.773,243.0
0.0,2938.0,162.0,0.169,28.0
0.0,2856.0,218.0,0.154,5.0
0.0,0.0,0.0,0.524,173.0
0.0,2189.0,5.0,0.578,76.0
0.0,0.0,0.0,0.531,124.0
0.0,0.0,0.0,0.531,237.0
0.0,0.0,0.0,0.531,254.0
0.0,1841.0,136.0,0.825,186.0
0.0,1480.0,442.0,0.128,5.0
0.0,716.0,0.0,0.399,127.0
0.0,1133.0,0.0,0.531,139.0
0.0,3415.0,0.0,0.475,179.0
0.0,2221.0,0.0,0.316,110.0
0.0,4701.0,387.0,0.28,3.0
0.0,3646.0,0.0,0.43,10.0
0.0,3674.0,21.0,0.277,15.0
0.0,0.0,0.0,0.533,215.0
0.0,707.0,27.0,0.143,91.0
0.0,0.0,0.0,0.858,418.0
0.0,1143.0,0.0,0.413,168.0
0.0,2247.0,0.0,0.652,217.0
0.0,2916.0,0.0,0.556,164.0
1.0,2989.0,544.0,0.687,140.0
0.0,1927.0,0.0,0.563,27.0
0.0,4937.0,65.0,0.16,0.0
0.0,1956.0,321.0,0.188,58.0
0.0,0.0,89.0,0.653,343.0
0.0,1389.0,249.0,0.287,15.0
0.0,4454.0,0.0,0.496,54.0
1.0,0.0,18.0,0.603,333.0
0.0,4868.0,450.0,0.096,15.0
0.0,4250.0,196.0,0.217,48.0
0.0,0.0,0.0,0.481,95.0
0.0,2264.0,62.0,0.274,22.0
0.0,2910.0,59.0,0.112,44.0
0.0,0.0,0.0,0.662,326.0
0.0,2332.0,400.0,0.279,74.0
0.0,1777.0,15.0,0.235,51.0
0.0,5245.0,57.0,0.178,0.0
0.0,2684.0,0.0,0.531,128.0
0.0,0.0,0.0,0.531,265.0
0.0,2452.0,0.0,0.505,38.0
0.0,4141.0,0.0,0.633,188.0
0.0,2150.0,10.0,0.288,47.0
0.0,4069.0,0.0,0.704,189.0
0.0,1101.0,22.0,0.126,27.0
0.0,3021.0,0.0,0.419,162.0
0.0,2761.0,536.0,0.064,8.0
0.0,0.0,0.0,0.545,92.0
0.0,152.0,0.0,0.491,135.0
0.0,0.0,0.0,0.796,323.0
0.0,2399.0,40.0,0.282,13.0
0.0,2640.0,0.0,0.726,61.0
0.0,325.0,0.0,0.382,187.0
0.0,41.0,0.0,0.571,356.0
0.0,4657.0,0.0,0.492,31.0
0.0,4207.0,320.0,0.306,17.0
0.0,1525.0,0.0,0.34,137.0
0.0,4275.0,0.0,0.531,180.0
0.0,4410.0,34.0,0.676,86.0
0.0,3269.0,110.0,0.152,0.0
0.0,2336.0,0.0,0.552,139.0
0.0,1028.0,534.0,0.092,22.0
0.0,3210.0,8.0,0.026,1.0
0.0,1631.0,0.0,0.531,204.0
1.0,0.0,0.0,0.538,259.0
0.0,3296.0,505.0,0.135,3.0
0.0,4827.0,71.0,0.421,107.0
0.0,1551.0,55.0,0.089,17.0
0.0,0.0,0.0,0.504,115.0
0.0,1921.0,0.0,0.531,89.0
0.0,2984.0,31.0,0.216,20.0
0.0,0.0,9.0,0.658,302.0
0.0,1358.0,0.0,0.551,108.0
0.0,0.0,0.0,0.575,345.0
0.0,2921.0,676.0,0.156,2.0
0.0,4226.0,0.0,0.353,12.0
0.0,0.0,0.0,0.531,256.0
0.0,4372.0,588.0,0.257,5.0
0.0,770.0,770.0,0.19,35.0
0.0,4503.0,0.0,0.447,46.0
0.0,671.0,495.0,0.109,40.0
0.0,4189.0,747.0,0.126,0.0
0.0,0.0,51.0,0.66,220.0
0.0,2308.0,0.0,0.491,203.0
0.0,1283.0,0.0,0.531,116.0
0.0,2966.0,0.0,0.546,146.0
0.0,0.0,0.0,0.531,259.0
0.0,0.0,0.0,0.791,203.0
0.0,4210.0,431.0,0.206,11.0
0.0,2166.0,41.0,0.623,251.0
1.0,0.0,22.0,0.607,325.0
0.0,1926.0,0.0,0.591,192.0
0.0,3615.0,0.0,0.532,12.0
0.0,974.0,0.0,0.531,212.0
0.0,1209.0,0.0,0.346,53.0
0.0,714.0,51.0,0.514,248.0
0.0,0.0,127.0,0.549,266.0
0.0,2706.0,586.0,0.146,17.0
0.0,0.0,0.0,0.485,255.0
0.0,,0.0,0.438,32.0
0.0,5164.0,0.0,0.531,191.0
0.0,1844.0,0.0,0.417,18.0
0.0,0.0,0.0,0.531,256.0
0.0,0.0,0.0,0.596,86.0
0.0,0.0,0.0,0.531,118.0
0.0,4153.0,368.0,0.377,12.0
0.0,560.0,560.0,0.107,73.0
0.0,4227.0,19.0,0.378,45.0
0.0,1097.0,176.0,0.528,204.0
0.0,77.0,77.0,0.042,43.0
0.0,4108.0,0.0,0.219,7.0
0.0,394.0,0.0,0.462,164.0
0.0,4654.0,52.0,0.319,71.0
0.0,1681.0,0.0,0.531,29.0
0.0,0.0,0.0,0.588,273.0
0.0,3381.0,0.0,0.595,209.0
0.0,266.0,16.0,0.321,151.0
0.0,1364.0,0.0,0.666,65.0
0.0,3484.0,0.0,0.504,44.0
0.0,2976.0,80.0,0.141,7.0
0.0,4339.0,24.0,0.334,119.0
0.0,0.0,0.0,0.531,252.0
0.0,0.0,0.0,0.545,322.0
0.0,0.0,218.0,0.58,144.0
0.0,175.0,221.0,0.169,112.0
0.0,0.0,48.0,0.572,144.0
0.0,1183.0,0.0,0.531,184.0
1.0,634.0,0.0,0.531,235.0
0.0,1165.0,110.0,0.535,232.0
0.0,0.0,546.0,0.274,176.0
0.0,160.0,0.0,0.44,68.0
0.0,763.0,509.0,0.497,87.0
0.0,1109.0,0.0,0.48,57.0
0.0,2720.0,392.0,0.364,6.0
0.0,3929.0,0.0,0.526,120.0
0.0,0.0,0.0,0.515,242.0
0.0,0.0,0.0,0.531,276.0
0.0,45.0,45.0,0.281,88.0
0.0,4235.0,5.0,0.814,249.0
0.0,4217.0,573.0,0.144,12.0
0.0,99.0,8.0,0.558,237.0
0.0,651.0,0.0,0.531,193.0
0.0,270.0,0.0,0.64,265.0
0.0,0.0,0.0,0.531,268.0
0.0,3518.0,666.0,0.325,4.0
0.0,1535.0,178.0,0.221,68.0
0.0,0.0,0.0,0.504,270.0
0.0,0.0,0.0,0.524,206.0
0.0,1638.0,577.0,0.585,226.0
0.0,4697.0,0.0,0.523,15.0
0.0,4539.0,42.0,0.673,78.0
0.0,0.0,0.0,0.601,254.0
0.0,3567.0,0.0,0.228,6.0
0.0,766.0,0.0,0.522,160.0
0.0,4297.0,574.0,0.292,6.0
0.0,0.0,109.0,0.534,267.0
0.0,1670.0,0.0,0.564,46.0
0.0,0.0,0.0,0.531,83.0
0.0,1578.0,0.0,0.531,194.0
0.0,3555.0,0.0,0.531,72.0
0.0,305.0,28.0,0.483,202.0
